Graph String Name,Masrik Form of adjacency matrix
JCQvR~{~Fs?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 0 0 1 1 1 1 1 0 0]
[1 0 0 1 0 1 0 1 0 1 1]
[1 0 0 1 1 0 0 1 1 1 0]
[1 0 0 1 0 0 0 1 1 1 1]
[0 1 1 1 1 1 1 0 0 0 0]
[0 1 1 1 0 1 1 0 0 0 1]
[0 1 1 0 1 1 1 0 0 0 1]
[0 1 1 0 1 0 1 0 1 1 0]"
JCQv^ry~By?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 0 0 1 1 1 1 1 0 0]
[1 0 0 1 0 1 0 1 0 1 1]
[1 0 0 1 1 0 0 0 1 1 1]
[1 0 0 1 0 0 0 1 1 1 1]
[0 1 1 1 1 0 1 0 0 1 0]
[0 1 1 1 0 1 1 0 0 0 1]
[0 1 1 0 1 1 1 1 0 0 0]
[0 1 1 0 1 1 1 0 1 0 0]"
JCQv^p}~Fq?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 0 0 1 1 1 1 1 0 0]
[1 0 0 1 0 1 0 1 0 1 1]
[1 0 0 1 1 0 0 0 1 1 1]
[1 0 0 1 0 0 0 1 1 1 1]
[0 1 1 1 1 0 1 0 1 0 0]
[0 1 1 1 0 1 1 1 0 0 0]
[0 1 1 0 1 1 1 0 0 0 1]
[0 1 1 0 1 1 1 0 0 1 0]"
JCRvVq}~Bu?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 1 1 1 0]
[1 1 1 0 0 0 0 1 1 0 1]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 0 0 1 0 0 1 1 1 1]
[0 1 1 1 0 1 1 0 0 1 0]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 1 0 1 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCRvRz{}du?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 0 0 0 1 1 1 1 0]
[1 1 0 0 1 0 0 0 1 1 1]
[1 1 0 1 0 0 0 1 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 1 0 1 1 1 0 0 0 1]
[0 0 1 1 1 1 1 0 0 1 0]
[0 0 1 1 0 1 1 0 1 0 1]
[0 0 0 1 1 1 1 1 0 1 0]"
JCRvRzx}d{?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 0 0 0 1 1 1 1 0]
[1 1 0 0 1 0 0 0 1 1 1]
[1 1 0 1 0 0 0 1 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 1 0 1 1 1 0 0 1 0]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 1 1 0 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCrffr{^`}?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 1 0 0 1 1]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 0 0 0 1 1 1 0]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 0 1 1 1 1 0 0 0 1]
[0 1 0 0 1 1 1 0 0 1 1]
[0 0 1 1 1 1 1 0 1 0 0]
[0 0 1 1 1 0 1 1 1 0 0]"
JCrdvr{^bm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 1 0 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 1 0 1 1 1 0]
[1 0 1 0 1 0 0 1 0 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 0 1 1 1 1 0 0 0 1]
[0 1 0 1 1 0 1 0 0 1 1]
[0 0 1 1 1 1 1 0 1 0 0]
[0 0 1 1 0 1 1 1 1 0 0]"
JCrdvrt^b{?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 1 1 0 0]
[1 1 1 0 0 0 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 1 1 0 1 1]
[1 0 1 0 0 1 0 0 1 1 1]
[0 1 1 0 1 1 0 0 0 1 1]
[0 0 1 1 1 0 1 0 0 1 1]
[0 0 0 1 1 1 1 1 1 0 0]
[0 0 0 1 1 1 1 1 1 0 0]"
JCrdrv{~Bm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 1 1 0 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 1 0 1 1 0 1]
[1 0 1 0 1 0 0 1 0 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 1 1 1 1 1 0 0 0 0]
[0 1 0 1 1 0 1 0 0 1 1]
[0 0 1 1 0 1 1 0 1 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCrdrt|~Fk?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 1 1 0 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 1 0 1 1 0 1]
[1 0 1 0 1 0 0 0 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 1 1 1 0 1 0 0 1 0]
[0 1 0 1 1 1 1 0 0 0 1]
[0 0 1 1 0 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCrbvq}~Bm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 1 1 0 1 0]
[1 1 0 0 0 1 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 0 0 0 1 0 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 1 0 1 1 1 0 0 0 1]
[0 1 0 1 1 0 1 0 0 1 1]
[0 0 1 1 1 1 1 0 1 0 0]
[0 0 0 1 1 1 1 1 1 0 0]"
JCrbvp}~Dm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 1 1 0 1 0]
[1 1 0 0 0 1 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 0 0 0 0 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 1 0 1 0 1 0 0 1 1]
[0 1 0 1 1 1 1 0 0 0 1]
[0 0 1 1 1 1 1 1 0 0 0]
[0 0 0 1 1 1 1 1 1 0 0]"
JCrbvrtnb{?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 1 1 0 0]
[1 1 1 0 0 0 0 0 1 1 1]
[1 1 0 0 0 0 1 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 1 0 0 0 1 1 1]
[0 1 1 0 1 1 0 0 1 1 0]
[0 0 1 1 0 1 1 1 0 0 1]
[0 0 0 1 1 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCrbvi}~Bu?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 1 1 1 0 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 0 0 0 0 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 1 1 1 0 1 0 0 1 0]
[0 1 1 0 1 1 1 0 0 0 1]
[0 0 0 1 1 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCpvfq|^f[?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 0 1 1 0]
[1 1 1 0 1 0 0 0 1 0 1]
[1 1 0 1 0 0 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 0 0 1 1 1 0 1 1 0]
[0 0 1 1 0 1 1 1 0 0 1]
[0 0 1 0 1 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCpvfp|nf[?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 0 1 1 0]
[1 1 1 0 0 0 0 1 1 0 1]
[1 1 0 0 0 0 1 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 1 0 0 0 1 1 1]
[0 1 0 1 1 1 0 0 1 1 0]
[0 0 1 1 0 1 1 1 0 0 1]
[0 0 1 0 1 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCpvfZ{^du?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 0 1 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 0 1 1 1]
[1 0 0 1 0 1 0 1 1 0 1]
[0 1 1 1 1 0 1 0 0 1 0]
[0 1 0 1 1 1 1 0 0 0 1]
[0 0 1 1 1 1 0 1 0 0 1]
[0 0 1 0 1 1 1 0 1 1 0]"
JCpvfZx^d{?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 0 1 1 0]
[1 1 1 0 1 0 0 0 1 0 1]
[1 1 0 1 0 0 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 0 0 1 1 1 0 1 0 1]
[0 0 1 1 0 1 1 1 0 1 0]
[0 0 1 0 1 1 1 0 1 0 1]
[0 0 0 1 1 1 1 1 0 1 0]"
JCpvfY|^fs?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 1 1 1 0]
[1 1 1 0 0 0 1 0 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 1 1 0 1 1]
[1 0 0 1 0 1 0 1 1 0 1]
[0 1 1 0 1 1 1 0 0 1 0]
[0 0 1 1 1 0 1 0 0 1 1]
[0 0 1 0 1 1 0 1 1 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCpvdv{~B]?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 0 1 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 1 0 1 1]
[1 0 0 1 0 1 0 1 1 0 1]
[0 1 1 1 1 1 1 0 0 0 0]
[0 1 0 1 1 0 1 0 0 1 1]
[0 0 1 1 1 1 0 0 1 0 1]
[0 0 1 0 1 1 1 0 1 1 0]"
JCpvdt|~F[?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 0 1 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 0 1 1 1]
[1 0 0 1 0 1 0 1 1 0 1]
[0 1 1 1 1 0 1 0 0 0 1]
[0 1 0 1 1 1 1 0 0 1 0]
[0 0 1 1 1 1 0 0 1 0 1]
[0 0 1 0 1 1 1 1 0 1 0]"
JCpvbvm~Dy?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 1 1 1 0]
[1 0 0 1 0 1 0 1 1 0 1]
[0 1 1 0 1 1 1 0 0 0 1]
[0 1 0 1 1 1 1 0 0 1 0]
[0 0 1 1 1 1 0 0 1 0 1]
[0 0 1 1 1 0 1 1 0 1 0]"
JCpvbu}~FY?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 1 1 1 0]
[1 0 0 1 0 1 0 1 1 0 1]
[0 1 1 0 1 1 1 0 0 1 0]
[0 1 0 1 1 1 1 0 0 0 1]
[0 0 1 1 1 1 0 1 0 0 1]
[0 0 1 1 1 0 1 0 1 1 0]"
JCpvVp}|dy?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 0 1 1 0]
[1 1 1 0 1 0 0 0 1 0 1]
[1 1 0 1 0 0 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 0 0 1 1 1 0 0 1 1]
[0 0 1 1 0 1 1 0 0 1 1]
[0 0 1 0 1 1 1 1 1 0 0]
[0 0 0 1 1 1 1 1 1 0 0]"
JCpvRz{|du?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 1 1 0]
[1 1 0 0 0 0 1 1 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 1 0 1 1]
[1 0 0 1 0 1 0 0 1 1 1]
[0 1 1 1 1 1 0 0 0 0 1]
[0 1 1 1 1 0 1 0 0 1 0]
[0 0 1 0 1 1 1 0 1 0 1]
[0 0 0 1 1 1 1 1 0 1 0]"
JCpvRzy|dy?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 1 1 0 0]
[1 1 1 0 1 0 0 0 1 1 0]
[1 1 0 1 0 0 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 1 0 1 1 1 0 0 0 1]
[0 0 1 1 0 1 1 0 0 1 1]
[0 0 0 1 1 1 1 0 1 0 1]
[0 0 0 0 1 1 1 1 1 1 0]"
JCqnfr{^bm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 0 1 0 1 0]
[1 1 1 0 0 0 1 0 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[1 0 0 1 0 0 0 1 1 1 1]
[0 1 1 0 1 1 1 0 0 0 1]
[0 1 0 1 1 1 1 0 0 1 0]
[0 0 1 0 1 1 1 0 1 0 1]
[0 0 0 1 1 1 1 1 0 1 0]"
JCqnbz{}bm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 0 1 0 1 0]
[1 1 1 0 0 0 1 0 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[1 0 0 1 0 0 0 1 1 1 1]
[0 1 1 0 1 1 1 0 0 1 0]
[0 1 0 1 1 1 1 0 0 0 1]
[0 0 1 0 1 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCqnbx}~Fe?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 0 1 1 0 0]
[1 1 1 0 0 0 1 0 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[1 0 0 1 0 0 0 1 1 1 1]
[0 1 1 0 1 1 1 0 0 1 0]
[0 1 1 0 1 1 1 0 0 0 1]
[0 0 0 1 1 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCrvbr{Ztu?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 0 1 1 1]
[1 1 1 0 0 0 1 0 1 1 0]
[1 1 0 0 0 0 1 1 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 0 1 1 0 0 1 0 1 1]
[0 1 0 0 1 1 1 0 1 0 1]
[0 0 1 1 1 1 0 1 0 1 0]
[0 0 1 1 0 1 1 0 1 0 1]
[0 0 1 0 1 1 1 1 0 1 0]"
JCrvbrxZt{?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 1 1 0 0]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 1 0 0 0 1 1 1]
[0 1 1 1 0 1 0 0 0 1 1]
[0 0 1 0 1 1 1 0 0 1 1]
[0 0 0 1 1 1 1 1 1 0 0]
[0 0 0 1 1 1 1 1 1 0 0]"
JCrvbq|zbu?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 1 1 1 0 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 1 0 1 0 1 1]
[1 0 1 0 1 0 1 0 1 1 0]
[1 0 1 0 0 1 0 1 0 1 1]
[0 1 1 1 1 0 1 0 0 0 1]
[0 1 1 1 0 1 0 0 0 1 1]
[0 0 0 1 1 1 1 0 1 0 1]
[0 0 0 1 1 0 1 1 1 1 0]"
JCrvbqn~Bu?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 0 1 1 1]
[1 1 1 0 0 0 1 1 1 0 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 1 0 1 1 1]
[1 0 0 1 0 1 0 1 0 1 1]
[0 1 0 1 1 0 1 0 1 1 0]
[0 0 1 1 1 1 0 1 0 0 1]
[0 0 1 0 1 1 1 1 0 0 1]
[0 0 1 0 1 1 1 0 1 1 0]"
JCrvbqn}R{?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 1 1 0 0]
[1 1 1 0 0 0 0 0 1 1 1]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 1 0 0 1 0 1 1]
[0 1 1 0 0 1 1 0 0 1 1]
[0 0 1 1 1 1 0 0 0 1 1]
[0 0 0 1 1 1 1 1 1 0 0]
[0 0 0 1 1 1 1 1 1 0 0]"
JCrvdxy~BV?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 1 1 1 0]
[1 1 1 0 0 0 1 1 1 0 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 1 0 1 1 1]
[1 0 0 1 0 1 0 1 0 1 1]
[0 1 1 1 1 0 1 0 0 0 1]
[0 0 1 1 1 1 0 0 0 1 1]
[0 0 1 0 1 1 1 0 1 0 1]
[0 0 0 0 1 1 1 1 1 1 0]"
JCrvdxy}R\?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 0 1 1 0]
[1 1 1 0 1 0 0 1 0 0 1]
[1 1 0 1 0 0 0 1 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 0 1 1 1 1 0 0 1 0]
[0 0 1 0 1 1 1 0 0 1 1]
[0 0 1 0 0 1 1 1 1 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCrvdxy^VT?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 1 0 1 1 0 0 0]
[1 1 1 0 0 0 1 0 1 1 0]
[1 1 1 0 0 0 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 0 0 0 1 1 0 1]
[0 1 1 0 0 1 1 0 0 1 1]
[0 0 0 1 1 1 1 0 0 1 1]
[0 0 0 1 1 1 0 1 1 0 1]
[0 0 0 0 1 1 1 1 1 1 0]"
JCrvRr{{p}?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 0 1 1 0]
[1 1 1 0 0 0 0 1 1 0 1]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 1 0 0 1 0 1 1]
[0 1 0 1 0 1 1 0 0 1 1]
[0 0 1 1 1 1 0 0 0 1 1]
[0 0 1 0 1 1 1 1 1 0 0]
[0 0 0 1 1 1 1 1 1 0 0]"
JCrvRry|P}?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 0 1 1 0]
[1 1 1 0 1 0 0 1 0 0 1]
[1 1 0 1 0 0 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 0 1 0 1 1 0 1 0 1]
[0 0 1 0 1 1 1 1 0 1 0]
[0 0 1 0 1 1 1 0 1 0 1]
[0 0 0 1 1 1 1 1 0 1 0]"
JCrvRp}{ty?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 1 0 0 1 1 1]
[1 0 1 0 1 0 1 1 0 1 0]
[1 0 0 1 0 1 0 1 1 0 1]
[0 1 1 0 0 1 1 0 1 1 0]
[0 1 0 1 1 0 1 1 0 0 1]
[0 0 1 1 1 1 0 1 0 0 1]
[0 0 1 1 1 0 1 0 1 1 0]"
JCrvRrt]t{?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 1 1 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 1 1 1 0 0 1]
[1 0 1 1 1 0 1 0 0 0 1]
[1 0 0 0 1 1 0 0 1 1 1]
[0 1 1 1 1 0 0 0 1 1 0]
[0 1 1 0 0 0 1 1 0 1 1]
[0 0 1 1 0 0 1 1 1 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCrvRp|}dm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 1 1 0 0]
[1 1 1 0 1 0 0 0 0 1 1]
[1 1 0 1 0 0 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 1 0 0 1 1 0 1 1 0]
[0 0 1 0 1 1 1 1 0 0 1]
[0 0 0 1 1 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCrvRp|mvk?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 0 1 1 0]
[1 1 1 0 0 0 0 1 1 0 1]
[1 1 0 0 0 0 1 1 0 1 1]
[1 1 0 0 0 0 1 1 1 0 1]
[1 0 1 0 1 1 0 0 1 1 0]
[0 1 0 1 1 1 0 0 0 1 1]
[0 0 1 1 0 1 1 0 0 1 1]
[0 0 1 0 1 0 1 1 1 0 1]
[0 0 0 1 1 1 0 1 1 1 0]"
JCrvRpz|dy?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 1 1 0 0]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 0 1 1 0 1 1]
[1 0 1 0 1 1 0 0 1 1 0]
[0 1 1 1 0 1 0 0 1 0 1]
[0 0 1 0 1 0 1 1 0 1 1]
[0 0 0 1 1 1 1 0 1 0 1]
[0 0 0 1 1 1 0 1 1 1 0]"
JCrvTt{}bj?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 1 1 0 0]
[1 1 1 0 1 0 0 1 0 1 0]
[1 1 0 1 0 0 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 1 1 0 1 1 0 0 0 1]
[0 0 1 0 1 1 1 0 0 1 1]
[0 0 0 1 1 1 1 0 1 0 1]
[0 0 0 0 1 1 1 1 1 1 0]"
JCrvRvwnbj?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 1 1 1 0 1]
[1 0 1 0 0 0 1 1 0 1 1]
[1 0 0 0 1 1 0 0 1 1 1]
[0 1 1 1 1 1 0 0 0 1 0]
[0 1 1 1 1 0 1 0 0 0 1]
[0 0 1 1 0 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCrvRvw^Tl?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 0 1 1 0 0]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 0 1 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 1 1 0 1 0 0 1 0]
[0 1 1 0 1 1 1 0 0 0 1]
[0 0 0 1 1 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCrtvhy~BV?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 1 1 1 0]
[1 1 1 0 0 0 1 1 1 0 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 1 1 0 1 1]
[1 0 0 1 0 1 0 0 1 1 1]
[0 1 1 1 1 1 0 0 0 0 1]
[0 0 1 1 1 0 1 0 0 1 1]
[0 0 1 0 1 1 1 0 1 0 1]
[0 0 0 0 1 1 1 1 1 1 0]"
JCrlvhy|Rt?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 1 0 0 0 0]
[1 1 0 1 1 1 0 1 0 0 0]
[1 1 1 0 0 0 1 1 1 0 0]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 1 0 0 0 0 0 1 1 1]
[1 1 0 1 0 0 0 0 1 1 1]
[0 0 1 1 1 0 0 0 1 1 1]
[0 0 0 1 0 1 1 1 0 1 1]
[0 0 0 0 1 1 1 1 1 0 1]
[0 0 0 0 1 1 1 1 1 1 0]"
