Graph String Name,Masrik Form of Adjacency Matrix
GCfvf[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 1 0]
[1 0 1 0 0 0 1 1]
[0 1 1 1 1 1 0 0]
[0 1 1 0 0 1 0 0]"
GCfve{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[0 1 1 1 1 1 0 0]
[0 1 1 1 0 0 0 0]"
GCfvf{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 1 0]
[1 0 1 1 1 1 0 0]
[1 0 1 1 0 0 0 0]"
GCfvVg,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[0 0 1 1 0 0 0 1]
[0 0 1 0 1 1 1 0]"
GCfvRw,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 0 0 0 1 1]
[0 1 1 0 0 1 0 1]
[0 0 0 1 1 1 1 0]"
GCfvRk,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 1 0]
[1 0 1 0 0 0 1 1]
[0 1 0 1 1 1 0 1]
[0 0 1 0 0 1 1 0]"
GCfvS{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 1 1 0 0 0 1]
[0 1 1 0 1 1 1 0]"
GCfvQ{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 1 0 1 0]
[1 1 0 0 0 0 0 1]
[1 0 1 0 0 0 1 1]
[1 0 0 0 0 0 0 1]
[0 1 1 0 1 0 0 1]
[0 1 0 1 1 1 1 0]"
GCfvVw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 1 0 0 0 1]
[0 0 1 0 1 1 1 0]"
GCfvVk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 1 0 0]
[1 1 0 0 0 1 0 0]
[1 0 1 1 1 0 1 0]
[1 0 1 0 0 1 0 1]
[0 1 1 0 0 0 1 0]"
GCfvU{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 1 1 0 0 0 1]
[0 1 1 0 1 1 1 0]"
GCfvR{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 1 0]
[1 0 1 0 0 0 1 1]
[1 0 0 1 1 1 0 1]
[0 1 1 0 0 1 1 0]"
GCfvV{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 1 0 0 0 1]
[1 0 1 0 1 1 1 0]"
GCfvvw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 1 0 0 0 1]
[0 0 1 1 1 1 1 0]"
GCfvvs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[0 0 1 1 0 1 1 0]"
GCfvvk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 1 0 0 0 0]
[0 1 1 1 1 1 0 0]"
GCfvv{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 1 0 1 1 0]"
GCfvnk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 1 1 0]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 1 0 0 0 0 0]
[1 1 1 0 0 0 0 0]
[0 0 0 1 1 0 0 0]"
GCfvn[,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 1 1 0]
[1 1 1 0 0 0 1 1]
[1 1 1 0 0 0 0 0]
[1 1 1 0 0 0 0 0]
[1 0 1 1 0 0 0 1]
[0 1 0 1 0 0 1 0]"
GCfvm{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 1 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[0 0 1 1 1 0 0 0]"
GCfvn{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 1 1 0]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 1 0 0 0 0 0]
[1 1 1 0 0 0 0 0]
[1 0 0 1 1 0 0 0]"
GCfv^w,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 1 0 0 0 1]
[0 1 1 0 1 1 1 0]"
GCfv]{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 1 0 0 0 1]
[0 1 1 1 0 0 1 0]"
GCfvZ{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 0 1 1]
[1 1 1 0 0 0 0 0]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 1 0 1]
[0 1 1 0 0 1 1 0]"
GCfv^{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 1 0 1]
[1 1 1 0 0 0 1 1]
[1 1 1 0 0 0 0 0]
[1 1 1 0 0 0 0 0]
[1 1 0 1 0 0 0 1]
[1 0 1 1 0 0 1 0]"
GCfu~w,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 1 0 0 0 1]
[0 1 1 1 1 0 1 0]"
GCfu~s,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 1 1 0 1 1 0]"
GCfu}{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 1 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 1 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 0 0 0]"
GCfu|{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 0 1 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[0 1 1 1 1 0 0 0]"
GCfu~{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 1 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 1 1 0 0 0]"
GCfv~{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 1]
[1 1 0 1 1 1 1 0]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 1 0 0 0 0 0]
[1 1 1 0 0 0 0 0]
[1 1 0 1 1 0 0 0]"
GCf^fg,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 1 1 0 0 0 0]
[0 0 1 1 1 1 0 0]"
GCf^fW,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 1]
[1 1 0 0 0 1 1 0]
[1 0 0 0 0 1 0 1]
[1 0 0 0 0 0 0 1]
[0 1 1 1 0 0 1 1]
[0 1 1 0 0 1 0 1]
[0 1 0 1 1 1 1 0]"
GCf^ew,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 1]
[1 1 0 0 0 1 1 1]
[1 0 0 0 0 1 1 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 1 1]
[0 1 1 1 0 1 0 1]
[0 1 1 0 0 1 1 0]"
GCf^dw,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 1]
[1 1 0 0 0 1 1 1]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 1 0]
[0 1 1 1 0 0 1 1]
[0 1 1 0 1 1 0 1]
[0 1 1 0 0 1 1 0]"
GCf^fc,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[0 0 1 1 1 0 0 1]
[0 0 1 1 0 0 1 0]"
GCf^es,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 0 1]
[0 0 1 1 1 0 1 0]"
GCf^dk,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 1 0]
[0 1 1 1 0 1 0 1]
[0 0 1 1 0 0 1 0]"
GCf^b[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1]
[1 0 0 0 1 0 1 1]
[0 1 1 0 1 1 0 1]
[0 1 0 0 1 1 1 0]"
GCf^c{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 0 0 1]
[0 1 1 1 0 0 1 0]"
GCf^fw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 0 1 1 0 1 1 0]"
GCf^fs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 1 0 0 0 1]
[0 0 1 1 1 0 1 0]"
GCf^fk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 1 1 1 0 0 1]
[0 0 1 1 0 0 1 0]"
GCf^f[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 1 1]
[0 1 1 1 0 1 0 1]
[0 1 1 0 0 1 1 0]"
GCf^e{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 0 0 1]
[0 1 1 1 0 0 1 0]"
GCf^d{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 1 0]
[0 1 1 1 0 1 0 1]
[0 1 1 1 0 0 1 0]"
GCf^f{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 1 1 1 0 0 1]
[1 0 1 1 0 0 1 0]"
GCf]vw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 0 1 1 1 1 0 0]"
GCf]vk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 1 0 1]
[1 1 1 0 0 1 0 1]
[1 1 0 0 0 1 0 0]
[1 0 1 1 1 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 1 0 0]"
GCf]t{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 1 1 0 1 0]
[1 1 1 0 1 0 1 0]
[1 1 1 1 0 0 1 0]
[1 0 0 0 0 0 1 0]
[0 1 1 1 1 1 0 0]
[0 1 0 0 0 0 0 0]"
GCf]v{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 1 0]
[1 1 1 0 1 0 1 0]
[1 1 1 1 0 0 1 0]
[1 1 0 0 0 0 1 0]
[1 0 1 1 1 1 0 0]
[1 0 0 0 0 0 0 0]"
GCf\vg,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[0 1 1 1 0 0 0 1]
[0 0 1 1 0 1 1 0]"
GCf\tw,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 1]
[0 0 1 1 1 0 1 0]"
GCf\uk,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 0 1 1 0]
[1 1 1 0 0 1 1 0]
[1 1 0 0 0 0 0 0]
[1 0 1 1 0 0 1 0]
[0 1 1 1 0 1 0 1]
[0 0 0 0 0 0 1 0]"
GCf\s{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 1 0 1 0]
[1 1 1 0 1 0 1 0]
[1 1 1 1 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 0 0 1]
[0 0 0 0 0 0 1 0]"
GCf\vw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[0 0 1 1 1 0 1 0]"
GCf\vk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 1 0 1]
[1 1 1 0 0 1 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 1 0 0 1 1]
[1 0 0 0 0 1 0 0]
[0 1 1 1 0 1 0 0]"
GCf\u{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 1 1 0 0]
[1 1 1 0 1 1 0 0]
[1 1 1 1 0 1 0 0]
[1 0 1 1 1 0 1 0]
[1 0 0 0 0 1 0 0]
[0 1 0 0 0 0 0 0]"
GCf\v{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 1 0]
[1 1 1 0 1 0 1 0]
[1 1 1 1 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 1 1 1 0 0 1]
[1 0 0 0 0 0 1 0]"
GCf^vw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 0 1 1 1 1 1 0]"
GCf^vs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[0 0 1 1 1 1 0 0]"
GCf^t{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[0 1 1 1 1 0 1 0]"
GCf^v{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 1 1 1 0 0]"
GCf]~w,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 1 0 0]"
GCf]|{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 1 1 0]
[1 1 1 0 1 1 0 0]
[1 1 1 1 0 1 0 0]
[1 1 1 1 1 0 0 0]
[1 0 1 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
GCf]~{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 1 1 0]
[1 1 1 0 1 1 0 0]
[1 1 1 1 0 1 0 0]
[1 1 1 1 1 0 0 0]
[1 1 1 0 0 0 0 0]
[1 0 0 0 0 0 0 0]"
GCf\~{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 1 0 1]
[1 1 1 0 1 1 0 0]
[1 1 1 1 0 1 0 0]
[1 1 1 1 1 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]"
GCf^~{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 1]
[1 1 0 1 1 1 1 0]
[1 1 1 0 1 1 0 0]
[1 1 1 1 0 1 0 0]
[1 1 1 1 1 0 0 0]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 0]"
GCf~vw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[0 0 1 1 1 1 1 0]"
GCf~vk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 1]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 1 0 0 0 1]
[0 1 1 1 1 1 1 0]"
GCf~u{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 1 1 1 1 1 0]"
GCf~v{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 0 0 1]
[1 1 1 0 1 0 0 1]
[1 1 1 1 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 1 1 1 1 0]"
GCf~~{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 1]
[1 1 0 1 1 1 1 1]
[1 1 1 0 1 1 0 0]
[1 1 1 1 0 1 0 0]
[1 1 1 1 1 0 0 0]
[1 1 1 0 0 0 0 0]
[1 1 1 0 0 0 0 0]"
GCzffW,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 1 1 1]
[0 1 0 1 1 0 1 1]
[0 1 0 1 1 1 0 0]
[0 1 0 1 1 1 0 0]"
GCzfew,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 1]
[1 1 0 0 0 1 0 0]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 0 1 1]
[0 1 1 1 0 0 1 1]
[0 1 0 1 1 1 0 0]
[0 1 0 1 1 1 0 0]"
GCzfbw,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 1 1 1]
[1 0 0 0 0 1 1 1]
[0 1 0 1 1 0 0 1]
[0 1 0 1 1 0 0 1]
[0 0 1 1 1 1 1 0]"
GCzffc,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[0 0 1 0 1 1 0 0]
[0 0 1 0 1 1 0 0]"
GCzffS,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 0 0]
[0 1 1 1 1 0 0 0]
[0 0 1 1 1 0 0 0]"
GCzfes,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1]
[1 0 0 0 0 0 1 1]
[0 1 1 0 1 1 0 0]
[0 0 1 0 1 1 0 0]"
GCzffw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 0]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 1 0 1]
[1 0 1 1 1 0 0 0]
[1 0 1 0 0 0 0 1]
[0 0 1 1 1 0 1 0]"
GCzffs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 1 1 0 0]
[0 0 1 0 1 1 0 0]"
GCzff[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 0 0]
[0 1 1 1 1 0 0 0]
[0 1 1 1 1 0 0 0]"
GCzff{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 1 1 0 0]
[1 0 1 0 1 1 0 0]"
GCzfVg,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 0 0]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 1]
[1 0 1 0 0 0 0 0]
[0 0 1 1 1 0 0 1]
[0 0 1 1 1 0 1 0]"
GCzfVW,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 1 1 0]
[1 1 0 0 0 1 1 0]
[1 0 1 1 1 0 0 0]
[0 1 1 1 1 0 0 0]
[0 0 1 0 0 0 0 0]"
GCzfRw,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 1 0 1 0]
[1 1 0 0 1 0 1 0]
[1 0 1 1 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 1 1 0 0 0 1]
[0 1 0 0 1 1 1 0]"
GCzfVS,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 1 1 0 0]
[1 1 0 1 0 0 1 0]
[1 1 0 1 0 0 1 0]
[0 0 1 0 1 1 0 0]
[0 0 1 0 0 0 0 0]"
GCzfRs,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 1 0]
[1 1 0 1 0 1 1 0]
[1 1 1 0 0 1 0 1]
[1 0 0 0 0 1 1 0]
[0 1 1 1 1 0 0 0]
[0 1 1 0 1 0 0 1]
[0 0 0 1 0 0 1 0]"
GCzfR[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 1 1 0 0]
[1 1 1 0 0 0 1 0]
[1 1 1 0 0 0 1 0]
[1 0 1 0 0 0 1 1]
[0 1 0 1 1 1 0 0]
[0 0 0 0 0 1 0 0]"
GCzfQ{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 1]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 1 0]
[0 0 1 1 1 1 0 0]
[0 0 1 0 1 0 0 0]"
GCzfVw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 1 1 1]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 1 0 1]
[1 0 1 1 1 0 0 0]
[1 0 1 0 0 0 0 0]
[0 1 1 1 1 0 0 0]"
